TransactionNumber,DateNumber,SpecieNumber,MarketingNumber,TermNumber,ImporterNumber,ExporterNumber,Quantity,UnitPrice,TotalPrice
162208,20121114,12316,331,919,1065,1043,58,647,37526
165124,20171022,12589,279,919,1065,1012,59,248,14632
166152,20140225,12731,314,919,1065,1043,24,678,16272
166756,20130518,12780,328,919,1065,1218,77,458,35266
100206,20101202,3069,312,919,1065,1218,21,687,14427
100258,20091209,3076,282,919,1065,1178,81,884,71604
102017,20091203,3301,244,919,1065,1165,85,523,44455
102019,20090311,3301,283,919,1065,1264,26,195,5070
103146,20111008,3420,230,919,1065,1165,30,523,15690
103276,20101128,3439,206,919,1065,1163,40,316,12640
103280,20101229,3439,295,919,1065,1265,94,634,59596
114756,20101029,4869,284,919,1065,1218,63,972,61236
114869,20100108,4887,303,919,1065,1264,73,30,2190
114946,20110106,4894,272,919,1065,1178,11,422,4642
123525,20110510,5905,304,919,1065,1163,70,621,43470
123658,20090629,5914,335,919,1065,1265,76,109,8284
130225,20100704,6415,343,919,1065,1165,35,984,34440
133687,20090829,6867,203,919,1065,1250,57,586,33402
134737,20100629,7053,310,919,1065,1218,92,881,81052
161867,20100623,12299,238,919,1065,1250,52,290,15080
165214,20090927,12599,359,919,1065,1132,61,969,59109
100205,20100908,3069,359,919,1065,1218,18,311,5598
114867,20100129,4887,228,919,1065,1218,81,455,36855
161866,20130616,12299,335,919,1065,1250,34,619,21046
103467,20160828,3455,303,919,1065,1218,44,700,30800
133472,20110719,6840,273,919,1065,1218,45,612,27540
137129,20110330,7399,316,917,1065,1097,73,95,6935
166154,20110831,12731,218,917,1065,1097,73,615,44895
100117,20151112,3045,281,917,1065,1097,21,864,18144
100129,20141006,3046,287,917,1065,1097,10,275,2750
114396,20170702,4798,272,917,1065,1097,93,444,41292
128542,20120410,6183,287,917,1065,1097,48,208,9984
114394,20130124,4798,322,916,1065,1097,53,952,50456
114393,20130215,4798,253,916,1065,1097,67,96,6432
135180,20171215,7103,208,915,1065,1178,17,890,15130
114397,20090323,4798,349,915,1065,1097,90,720,64800
137130,20111010,7399,255,915,1065,1097,1,508,508
149107,20110610,10802,236,915,1065,1097,23,738,16974
114391,20130920,4799,326,915,1065,1097,89,477,42453
128515,20120723,6177,298,915,1065,1097,13,838,10894
164678,20150705,12526,372,915,1065,1097,76,657,49932
120470,20160228,5649,279,914,1065,1097,25,537,13425
129789,20180703,6374,345,914,1065,1265,19,234,4446
120472,20100823,5649,322,913,1065,1097,50,938,46900
137131,20111015,7399,224,913,1065,1097,66,440,29040
166156,20090127,12731,316,913,1065,1097,72,414,29808
166157,20160817,12734,292,913,1065,1127,26,393,10218
104995,20110802,3718,373,913,1065,1097,53,485,25705
132822,20130814,6790,258,913,1065,1218,36,134,4824
100054,20101216,3024,283,910,1065,1097,52,571,29692
100128,20090507,3046,220,910,1065,1097,69,500,34500
114392,20141231,4798,314,910,1065,1097,56,151,8456
161129,20150701,12169,301,909,1065,1146,43,971,41753
114395,20110410,4798,310,909,1065,1097,83,224,18592
128541,20180305,6183,213,909,1065,1097,7,864,6048
137128,20170703,7399,353,909,1065,1097,29,200,5800
166153,20180703,12731,272,909,1065,1097,53,401,21253
104994,20120611,3718,253,909,1065,1097,30,340,10200
162212,20180323,12316,224,908,1065,1178,33,967,31911
130224,20111117,6415,299,906,1065,1165,7,85,595
161863,20090825,12299,285,906,1065,1043,57,73,4161
110583,20170211,4595,232,906,1065,1250,53,894,47382
130222,20121020,6416,318,906,1065,1165,11,278,3058
156094,20130417,11599,366,906,1065,1212,48,70,3360
125036,20150726,6084,309,906,1065,1218,78,413,32214
133470,20171231,6840,294,906,1065,1218,65,876,56940
162209,20140101,12316,359,906,1065,1097,36,474,17064
123656,20131107,5914,283,906,1065,1265,23,290,6670
162059,20141106,12304,369,906,1065,1195,38,573,21774
100204,20121204,3069,220,906,1065,1218,84,957,80388
110582,20130106,4595,234,906,1065,1250,8,486,3888
114866,20160409,4887,244,906,1065,1218,63,629,39627
123653,20130103,5914,281,906,1065,1218,6,212,1272
130223,20151010,6415,257,906,1065,1165,10,327,3270
132821,20150726,6789,328,906,1065,1218,49,40,1960
161862,20170506,12299,230,906,1065,1043,25,465,11625
123655,20101208,5914,240,906,1065,1265,55,71,3905
162206,20110711,12316,292,906,1065,1043,16,967,15472
114865,20131208,4887,264,906,1065,1218,15,107,1605
101377,20120505,3268,341,904,1065,1258,61,775,47275
110581,20180929,4605,326,904,1065,1178,97,503,48791
125029,20140613,6094,216,904,1065,1178,36,538,19368
125031,20110414,6076,369,904,1065,1178,1,809,809
137240,20151117,7424,361,904,1065,1230,86,235,20210
160207,20171011,12068,275,904,1065,1178,26,951,24726
109584,20091115,4513,255,904,1065,1114,69,188,12972
114561,20100217,4829,294,904,1065,1105,85,304,25840
114586,20110912,4832,236,904,1065,1105,92,957,88044
121703,20090403,5732,369,904,1065,1114,72,53,3816
128988,20110530,6296,251,904,1065,1016,56,103,5768
129102,20090408,6304,335,904,1065,1114,31,262,8122
132294,20090913,6736,366,904,1065,1114,17,133,2261
132456,20100210,6749,277,904,1065,1114,81,7,567
133814,20110829,6885,279,904,1065,1114,23,163,3749
133983,20100918,6909,274,904,1065,1016,32,683,21856
134608,20100206,7039,314,904,1065,1114,99,704,69696
137349,20090905,7454,351,904,1065,1016,84,299,25116
137733,20100119,7488,260,904,1065,1016,34,423,14382
137752,20091019,7490,304,904,1065,1016,20,751,15020
138122,20111019,7515,209,904,1065,1016,95,731,69445
148836,20110205,10769,352,904,1065,1114,69,484,33396
149347,20091007,10846,326,904,1065,1114,4,967,3868
149918,20100812,10889,209,904,1065,1114,22,295,6490
150099,20110322,10899,320,904,1065,1016,26,971,25246
159025,20110903,11912,206,904,1065,1016,93,758,70494
159098,20111020,11937,328,904,1065,1016,2,385,770
159150,20100720,11949,238,904,1065,1016,93,572,53196
161381,20110212,12198,299,904,1065,1258,4,47,188
161645,20110625,12267,202,904,1065,1114,95,868,82460
108640,20151225,4278,203,904,1065,1016,40,672,26880
108644,20160306,4278,347,904,1065,1114,50,462,23100
109578,20181019,4513,333,904,1065,1016,36,37,1332
113756,20121126,4668,349,904,1065,1105,83,163,13529
120771,20130722,5682,295,904,1065,1016,73,106,7738
120920,20170723,5694,328,904,1065,1016,43,417,17931
120924,20150505,5694,210,904,1065,1114,26,630,16380
121179,20151023,5704,335,904,1065,1016,88,461,40568
121294,20180831,5709,264,904,1065,1016,9,280,2520
121300,20181027,5709,228,904,1065,1114,37,398,14726
121452,20160601,5717,208,904,1065,1016,5,81,405
121868,20150506,5739,341,904,1065,1016,47,304,14288
121870,20151205,5739,333,904,1065,1114,99,739,73161
129262,20120811,6316,264,904,1065,1114,30,300,9000
129382,20171005,6326,249,904,1065,1114,49,305,14945
131723,20130322,6688,292,904,1065,1114,2,388,776
131849,20180325,6700,295,904,1065,1016,73,721,52633
131998,20120401,6713,289,904,1065,1016,11,318,3498
132043,20130130,6715,236,904,1065,1114,21,420,8820
132102,20181118,6717,257,904,1065,1016,74,283,20942
132108,20170207,6717,373,904,1065,1114,66,360,23760
132291,20180511,6736,277,904,1065,1016,44,992,43648
132454,20160702,6749,203,904,1065,1016,87,193,16791
132609,20180522,6763,322,904,1065,1114,27,280,7560
132682,20140202,6772,285,904,1065,1016,19,403,7657
132699,20150809,6774,306,904,1065,1016,67,799,53533
132722,20181226,6777,205,904,1065,1016,70,793,55510
132779,20130721,6787,251,904,1065,1016,54,689,37206
133809,20170928,6885,299,904,1065,1016,94,354,33276
134071,20141016,6914,209,904,1065,1114,38,727,27626
134130,20150709,6918,329,904,1065,1114,39,465,18135
136817,20160827,7383,370,904,1065,1114,96,287,27552
137059,20180927,7392,222,904,1065,1114,51,87,4437
137352,20170120,7454,244,904,1065,1114,100,308,30800
137444,20160524,7460,299,904,1065,1016,36,434,15624
137488,20170129,7468,372,904,1065,1016,83,799,66317
137523,20140301,7475,335,904,1065,1016,54,325,17550
137565,20160823,7478,359,904,1065,1016,78,923,71994
137655,20150125,7483,202,904,1065,1016,91,803,73073
137849,20170926,7494,356,904,1065,1016,88,729,64152
137853,20161114,7494,345,904,1065,1114,6,671,4026
137992,20160411,7500,238,904,1065,1114,58,829,48082
138220,20160102,7522,295,904,1065,1016,89,196,17444
138930,20150309,7654,354,904,1065,1114,11,207,2277
138982,20180901,7657,236,904,1065,1114,78,775,60450
148652,20120205,10757,274,904,1065,1016,10,219,2190
148655,20141113,10757,227,904,1065,1114,76,658,50008
148992,20130811,10778,320,904,1065,1016,72,375,27000
148996,20170205,10778,329,904,1065,1114,56,600,33600
149193,20160623,10831,244,904,1065,1114,4,927,3708
149475,20140208,10854,324,904,1065,1114,80,920,73600
149691,20140917,10875,274,904,1065,1016,52,519,26988
149700,20180531,10877,227,904,1065,1114,69,499,34431
149764,20180708,10878,364,904,1065,1016,36,528,19008
149767,20141031,10878,253,904,1065,1114,8,83,664
149993,20180123,10894,294,904,1065,1114,86,158,13588
150102,20150223,10899,249,904,1065,1114,97,211,20467
158934,20180722,11864,367,904,1065,1114,65,129,8385
159061,20171218,11917,331,904,1065,1016,38,776,29488
159069,20120730,11919,234,904,1065,1016,91,689,62699
161180,20151108,12172,365,904,1065,1016,50,894,44700
164850,20170805,12570,329,904,1065,1016,15,294,4410
164854,20140908,12570,240,904,1065,1114,97,336,32592
128781,20130717,6248,294,904,1065,1068,26,625,16250
135014,20180316,7074,370,904,1065,1068,81,85,6885
125030,20161008,6076,258,904,1065,1178,97,147,14259
109904,20101013,4577,201,904,1065,1114,60,718,43080
121796,20091003,5737,260,904,1065,1114,58,156,9048
129261,20090215,6316,312,904,1065,1114,59,833,49147
131852,20090804,6700,205,904,1065,1114,97,131,12707
133984,20110206,6909,222,904,1065,1114,81,642,52002
136959,20110912,7389,326,904,1065,1114,32,6,192
137594,20101110,7480,363,904,1065,1114,44,383,16852
138221,20111002,7522,343,904,1065,1114,92,850,78200
159026,20090418,11912,349,904,1065,1258,90,682,61380
108643,20170910,4278,367,904,1065,1114,73,747,54531
109506,20130812,4512,224,904,1065,1114,98,625,61250
109583,20181102,4513,358,904,1065,1114,85,378,32130
120773,20140828,5682,240,904,1065,1114,4,134,536
120923,20140904,5694,240,904,1065,1114,51,106,5406
121078,20140217,5700,354,904,1065,1114,29,140,4060
121180,20170330,5704,230,904,1065,1114,36,216,7776
121299,20171003,5709,279,904,1065,1114,57,665,37905
121455,20160724,5717,284,904,1065,1114,90,588,52920
121561,20171011,5723,270,904,1065,1114,84,65,5460
121633,20170625,5726,224,904,1065,1114,72,582,41904
121702,20160315,5732,312,904,1065,1114,51,380,19380
121869,20140714,5739,210,904,1065,1114,23,745,17135
121987,20170510,5745,230,904,1065,1114,87,251,21837
129101,20150301,6304,295,904,1065,1114,70,812,56840
131722,20150915,6688,270,904,1065,1114,59,383,22597
131940,20130802,6707,308,904,1065,1114,51,328,16728
131999,20150203,6713,345,904,1065,1114,40,6,240
132107,20120716,6717,294,904,1065,1114,66,154,10164
132293,20160416,6736,201,904,1065,1114,49,544,26656
132455,20120420,6749,209,904,1065,1114,99,13,1287
132555,20170923,6757,299,904,1065,1114,30,876,26280
133813,20170905,6885,277,904,1065,1114,1,299,299
136751,20151105,7380,373,904,1065,1114,42,488,20496
136911,20171019,7385,218,904,1065,1114,1,958,958
137351,20170827,7454,260,904,1065,1114,58,241,13978
137567,20150403,7478,287,904,1065,1114,40,268,10720
137606,20170626,7481,249,904,1065,1114,2,269,538
137656,20140712,7483,236,904,1065,1114,76,663,50388
137852,20150401,7494,369,904,1065,1114,81,37,2997
138868,20130329,7651,213,904,1065,1114,93,332,30876
148654,20131011,10757,343,904,1065,1114,38,398,15124
148781,20151212,10767,214,904,1065,1114,33,773,25509
148835,20160415,10769,277,904,1065,1114,22,697,15334
148886,20170313,10772,287,904,1065,1114,5,583,2915
148923,20170803,10774,354,904,1065,1114,24,248,5952
148995,20170701,10778,290,904,1065,1114,16,142,2272
149192,20140318,10831,337,904,1065,1114,27,472,12744
149346,20140903,10846,312,904,1065,1114,13,151,1963
149474,20180108,10854,349,904,1065,1114,73,945,68985
149622,20180404,10871,244,904,1065,1114,95,966,91770
149766,20120929,10878,359,904,1065,1114,23,950,21850
150101,20161209,10899,282,904,1065,1114,91,107,9737
150910,20140427,11027,299,904,1065,1250,19,975,18525
161299,20180504,12183,370,904,1065,1114,6,335,2010
161644,20170323,12267,359,904,1065,1114,45,632,28440
104855,20091122,3689,227,904,1065,1212,53,37,1961
128656,20111216,6226,353,904,1065,1183,15,692,10380
104857,20171130,3688,341,904,1065,1212,27,103,2781
114276,20180103,4779,324,904,1065,1212,89,309,27501
128751,20121027,6244,349,904,1065,1183,81,573,46413
105215,20160229,3775,363,904,1065,1178,39,513,20007
128723,20120401,6238,236,904,1065,1068,5,906,4530
132106,20160129,6717,203,904,1065,1114,4,703,2812
166914,20110323,12817,373,904,1065,1250,42,110,4620
152969,20171120,11388,204,904,1065,1250,79,190,15010
160437,20130201,12098,277,904,1065,1250,31,946,29326
104856,20111005,3688,274,904,1065,1212,78,199,15522
160321,20141211,12083,318,904,1065,1110,99,482,47718
122762,20111120,5858,351,903,1065,1250,81,791,64071
122761,20100820,5858,356,903,1065,1250,71,655,46505
122754,20180122,5864,251,903,1065,1250,22,682,15004
122747,20130713,5861,270,903,1065,1050,70,650,45500
122748,20170409,5861,324,903,1065,1050,13,605,7865
122751,20140426,5860,292,903,1065,1250,3,84,252
100004,20101225,3003,234,903,1065,1112,14,184,2576
106139,20090314,4123,262,903,1065,1250,98,551,53998
114398,20090419,4798,343,903,1065,1097,94,767,72098
128543,20110131,6184,208,903,1065,1250,12,106,1272
128544,20111123,6185,295,903,1065,1250,66,742,48972
148252,20090616,10677,290,903,1065,1250,85,52,4420
100130,20130302,3046,370,903,1065,1097,77,797,61369
100567,20181229,3157,322,903,1065,1097,64,334,21376
103619,20180113,3498,310,903,1065,1208,34,139,4726
113891,20131106,4705,275,903,1065,1112,46,23,1058
120471,20181213,5649,329,903,1065,1097,11,792,8712
128545,20170329,6186,284,903,1065,1250,22,810,17820
128546,20140420,6187,306,903,1065,1250,30,374,11220
128547,20161201,6188,295,903,1065,1250,22,413,9086
128548,20180302,6183,202,903,1065,1250,55,300,16500
137132,20130213,7399,373,903,1065,1178,44,840,36960
137133,20161216,7399,310,903,1065,1195,93,250,23250
137134,20120124,7399,251,903,1065,1250,59,956,56404
137160,20130127,7401,329,903,1065,1097,91,471,42861
137161,20160906,7401,206,903,1065,1097,8,460,3680
148253,20150529,10678,234,903,1065,1250,20,528,10560
149108,20171201,10802,251,903,1065,1097,52,934,48568
149109,20160909,10802,216,903,1065,1178,28,154,4312
162210,20130820,12316,304,903,1065,1097,22,562,12364
162211,20180812,12316,294,903,1065,1097,77,868,66836
164433,20180414,12470,285,903,1065,1250,69,801,55269
164435,20180707,12472,312,903,1065,1250,1,87,87
164436,20151010,12473,326,903,1065,1250,83,120,9960
164459,20150411,12491,238,903,1065,1250,72,897,64584
164460,20170102,12492,331,903,1065,1250,97,368,35696
164461,20120304,12493,218,903,1065,1250,45,816,36720
164477,20140830,12505,257,903,1065,1250,95,330,31350
164478,20181002,12506,301,903,1065,1250,43,782,33626
164479,20121024,12507,347,903,1065,1250,70,906,63420
164480,20140711,12508,308,903,1065,1250,18,962,17316
164481,20121007,12509,356,903,1065,1250,31,707,21917
164482,20150202,12510,232,903,1065,1250,92,476,43792
164483,20151228,12504,216,903,1065,1250,33,438,14454
166155,20170510,12731,314,903,1065,1097,100,100,10000
113941,20131125,4728,208,903,1065,1250,97,446,43262
122744,20120529,5858,329,903,1065,1043,63,154,9702
122746,20160922,5861,285,903,1065,1043,77,386,29722
148251,20160604,10676,210,903,1065,1250,56,113,6328
122764,20170113,5858,244,903,1065,1250,64,851,54464
103592,20110507,3493,349,903,1065,1230,6,644,3864
103647,20100422,3502,337,903,1065,1230,52,420,21840
103618,20141229,3498,205,903,1065,1230,82,723,59286
122745,20121112,5865,206,903,1065,1043,94,147,13818
122749,20120411,5861,310,903,1065,1050,34,517,17578
122766,20120123,5861,347,903,1065,1250,22,486,10692
122428,20101218,5835,206,903,1065,1199,41,493,20213
122760,20181204,5858,363,903,1065,1250,18,402,7236
122763,20170416,5858,287,903,1065,1250,50,597,29850
122742,20150517,5858,343,903,1065,1043,51,344,17544
122753,20170616,5860,238,903,1065,1250,6,579,3474
122756,20151221,5864,347,903,1065,1250,92,828,76176
122757,20130127,5866,367,903,1065,1250,69,274,18906
122769,20170217,5858,239,903,1065,1252,95,985,93575
122743,20140318,5858,244,903,1065,1043,27,513,13851
122750,20110606,5860,297,903,1065,1250,70,848,59360
122758,20100701,5858,324,903,1065,1250,32,331,10592
122752,20140221,5860,227,903,1065,1250,14,37,518
122755,20121016,5864,224,903,1065,1250,7,947,6629
122759,20120903,5858,209,903,1065,1250,84,418,35112
122765,20170410,5861,273,903,1065,1250,8,945,7560
122767,20120817,5861,308,903,1065,1250,44,556,24464
135179,20090302,7103,363,901,1065,1178,66,223,14718
158570,20110626,11774,308,901,1065,1097,68,755,51340
130529,20131004,6438,337,977,1063,1250,43,245,10535
164833,20110811,12570,292,967,1063,1016,35,432,15120
164834,20130410,12570,281,967,1063,1114,35,967,33845
164835,20160229,12570,210,967,1063,1114,25,12,300
116431,20120916,5136,309,953,1063,1049,22,350,7700
116774,20160610,5202,281,953,1063,1049,49,192,9408
133231,20090131,6833,308,951,1063,1043,82,461,37802
133680,20150828,6867,249,951,1063,1043,59,861,50799
161848,20151211,12299,240,951,1063,1043,3,393,1179
137157,20170407,7401,299,947,1063,1043,68,942,64056
129758,20170326,6374,356,947,1063,1265,69,506,34914
101613,20170112,3283,333,945,1063,1230,86,763,65618
101614,20120818,3283,213,945,1063,1250,73,558,40734
116430,20120726,5136,272,939,1063,1049,47,645,30315
116773,20140810,5202,316,939,1063,1049,50,701,35050
100912,20100208,3234,289,937,1063,1050,78,154,12012
147827,20130113,10593,359,932,1063,1230,41,197,8077
162700,20100909,12371,242,931,1063,1230,47,252,11844
110533,20150617,4592,329,931,1063,1230,20,293,5860
162699,20170617,12368,353,931,1063,1230,35,474,16590
124978,20160315,6076,243,931,1063,1230,30,658,19740
101042,20171012,3243,246,931,1063,1218,47,318,14946
124977,20090214,6076,369,931,1063,1230,8,398,3184
124980,20110706,6085,220,931,1063,1218,54,426,23004
110532,20140324,4592,243,931,1063,1230,85,652,55420
129756,20160802,6374,312,931,1063,1265,76,245,18620
129490,20100615,6347,326,925,1063,1250,75,554,41550
129491,20121123,6347,331,925,1063,1250,17,258,4386
122381,20121223,5831,222,921,1063,1265,36,397,14292
123629,20150706,5914,202,921,1063,1165,42,899,37758
103261,20110821,3439,227,921,1063,1165,15,305,4575
103141,20170729,3420,304,919,1063,1165,65,566,36790
114826,20130411,4885,249,919,1063,1218,19,953,18107
114942,20130311,4894,278,919,1063,1132,24,675,16200
120456,20170205,5649,255,919,1063,1043,95,711,67545
120457,20180214,5649,208,919,1063,1195,65,455,29575
123630,20180731,5914,301,919,1063,1165,73,849,61977
