TransactionKey,Quantity,UnitPrice,TotalPrice
148995,147.0,976,143472.0
148996,15.0,652,9780.0
148997,196.0,855,167580.0
148998,24.0,855,20520.0
148999,312.0,663,206856.0
149000,434.0,854,370636.0
149001,53.0,748,39644.0
149002,14.0,666,9324.0
149003,849.0,504,427896.0
149004,206.0,989,203734.0
149005,301.0,758,228158.0
149006,284.0,919,260996.0
149007,35.0,753,26355.0
149008,120.0,622,74640.0
149009,6.0,697,4182.0
149010,60.0,905,54300.0
149011,29.0,930,26970.0
149012,135.0,613,82755.0
149013,10.0,675,6750.0
149014,30.0,877,26310.0
149015,263.0,798,209874.0
149016,20.0,825,16500.0
149017,10.0,824,8240.0
149018,35.0,963,33705.0
149019,40.0,660,26400.0
149020,65.0,907,58955.0
149021,218.0,541,117938.0
149022,93.0,694,64542.0
149023,90.0,826,74340.0
149024,30.0,659,19770.0
149025,4.0,986,3944.0
149026,4.0,742,2968.0
149027,9.0,850,7650.0
149028,3.0,610,1830.0
149029,217.0,543,117831.0
149030,644.0,743,478492.0
149031,10.0,537,5370.0
149032,125.0,714,89250.0
149033,5.0,792,3960.0
149034,2.0,675,1350.0
149035,3.0,520,1560.0
149036,323.0,669,216087.0
149037,35.0,670,23450.0
149038,5.0,749,3745.0
149039,60.0,873,52380.0
149040,10.0,970,9700.0
149041,20.0,523,10460.0
149042,37.0,707,26159.0
149043,2.0,835,1670.0
149044,141.0,822,115902.0
149045,6.0,500,3000.0
149046,165.0,549,90585.0
149047,25.0,990,24750.0
149048,2.0,589,1178.0
149049,5.0,962,4810.0
149050,95.0,575,54625.0
149051,622.0,693,431046.0
149052,2.0,555,1110.0
149053,2.0,679,1358.0
149054,31.0,702,21762.0
149055,2402.0,749,1799098.0
149056,3110.0,509,1582990.0
149057,10.0,986,9860.0
149058,45.0,558,25110.0
149059,20.0,602,12040.0
149060,21.0,770,16170.0
149061,8.0,608,4864.0
149062,2.0,823,1646.0
149063,313.0,843,263859.0
149064,100.0,714,71400.0
149065,5.0,553,2765.0
149066,91.0,541,49231.0
149067,2.0,628,1256.0
149068,6.0,644,3864.0
149069,1.0,693,693.0
149070,1.0,998,998.0
149071,8.0,552,4416.0
149072,1.0,721,721.0
149073,2.0,847,1694.0
149074,6.0,988,5928.0
149075,1.0,528,528.0
149076,40.0,631,25240.0
149077,149.0,721,107429.0
149078,2.0,670,1340.0
149079,1.0,511,511.0
149080,3.0,913,2739.0
149081,2.0,929,1858.0
149082,20.0,599,11980.0
149083,8.0,814,6512.0
149084,10.0,898,8980.0
149085,12.0,950,11400.0
149086,20.0,935,18700.0
149087,10.0,802,8020.0
149088,4.0,591,2364.0
149089,2268.0,964,2186352.0
149090,11448.0,676,7738848.0
149091,46340.0,843,39064620.0
149092,6900.0,721,4974900.0
149093,8.0,669,5352.0
149094,2.0,675,1350.0
149095,6.0,656,3936.0
149096,30.0,513,15390.0
149097,8.0,770,6160.0
149098,4.0,890,3560.0
149099,8.0,715,5720.0
149100,8.0,550,4400.0
149101,163.0,921,150123.0
149102,1.0,797,797.0
149103,1.0,831,831.0
149104,10.0,845,8450.0
149105,176.0,851,149776.0
149106,131.0,799,104669.0
149107,102.3,887,90740.1
149108,2.0,587,1174.0
149109,30.0,807,24210.0
149110,210.0,558,117180.0
149111,105.0,513,53865.0
149112,1.0,744,744.0
149113,60.0,519,31140.0
149114,29.0,679,19691.0
149115,180.0,1000,180000.0
149116,5.0,582,2910.0
149117,1.0,632,632.0
149118,2.0,678,1356.0
149119,2.0,724,1448.0
149120,20.0,795,15900.0
149121,2.0,614,1228.0
149122,3.0,978,2934.0
149123,0.67,753,504.51
149124,1.0,907,907.0
149125,90.0,639,57510.0
149126,20.0,501,10020.0
149127,1.0,907,907.0
149128,16.0,846,13536.0
149129,1.0,768,768.0
149130,1.0,703,703.0
149131,1.0,946,946.0
149132,3.0,575,1725.0
149133,11.0,752,8272.0
149134,1.0,931,931.0
149135,60.0,694,41640.0
149136,28.0,656,18368.0
149137,1.0,759,759.0
149138,60.0,845,50700.0
149139,250.0,598,149500.0
149140,20.0,695,13900.0
149141,10.0,600,6000.0
149142,18.0,907,16326.0
149143,5.0,737,3685.0
149144,4.0,656,2624.0
149145,4.0,993,3972.0
149146,12.0,958,11496.0
149147,3.0,756,2268.0
149148,20.0,753,15060.0
149149,1.0,787,787.0
149150,1.0,815,815.0
149151,1.0,908,908.0
149152,3.0,504,1512.0
149153,66.0,791,52206.0
149154,18.0,843,15174.0
149155,2.0,805,1610.0
149156,5.0,713,3565.0
149157,2.0,787,1574.0
149158,1.0,996,996.0
149159,1.0,544,544.0
149160,20.0,866,17320.0
149161,2.0,899,1798.0
149162,80.0,948,75840.0
149163,15.0,937,14055.0
149164,10.0,861,8610.0
149165,5.0,818,4090.0
149166,9.0,537,4833.0
149167,283.0,917,259511.0
149168,31.0,709,21979.0
149169,1.0,812,812.0
149170,2.0,739,1478.0
149171,10.0,516,5160.0
149172,5.0,656,3280.0
149173,20.0,924,18480.0
149174,9.0,845,7605.0
149175,644.0,813,523572.0
149176,265.0,685,181525.0
149177,12.0,659,7908.0
149178,271.0,775,210025.0
149179,1317.0,764,1006188.0
149180,511.0,598,305578.0
149181,76.0,866,65816.0
149182,976.0,811,791536.0
149183,150.0,578,86700.0
149184,4314.0,844,3641016.0
149185,120.0,574,68880.0
149186,15.0,998,14970.0
149187,12.0,786,9432.0
149188,54.0,863,46602.0
149189,2711.0,635,1721485.0
149190,5.0,864,4320.0
149191,160.0,694,111040.0
149192,222.0,847,188034.0
149193,48.0,597,28656.0
149194,1.0,608,608.0
149195,514.0,564,289896.0
149196,1.0,767,767.0
149197,460.0,850,391000.0
149198,10.0,620,6200.0
149199,5.0,943,4715.0
149200,2908.0,899,2614292.0
149201,40.0,964,38560.0
149202,150.0,992,148800.0
149203,143.0,649,92807.0
149204,1307.0,739,965873.0
149205,180.0,768,138240.0
149206,220.0,883,194260.0
149207,140.0,876,122640.0
149208,3395.0,812,2756740.0
149209,167.0,726,121242.0
149210,60.0,605,36300.0
149211,227.0,573,130071.0
149212,137.0,951,130287.0
149213,145.0,553,80185.0
149214,24.0,681,16344.0
149215,1842.0,928,1709376.0
149216,1.0,651,651.0
149217,5.0,860,4300.0
149218,250.0,847,211750.0
149219,682.0,736,501952.0
149220,1303.0,869,1132307.0
149221,72.0,581,41832.0
149222,10.0,848,8480.0
149223,544.0,902,490688.0
149224,30.0,636,19080.0
149225,40.0,836,33440.0
149226,65.0,637,41405.0
149227,2.0,974,1948.0
149228,100.0,853,85300.0
149229,20.0,946,18920.0
149230,400.0,658,263200.0
149231,10.0,841,8410.0
149232,341.0,894,304854.0
149233,1597.0,910,1453270.0
149234,17.0,899,15283.0
149235,102.0,521,53142.0
149236,6.0,509,3054.0
149237,6.0,669,4014.0
149238,1.0,990,990.0
149239,3.6,519,1868.4
149240,10.0,583,5830.0
149241,500.0,696,348000.0
149242,22.0,734,16148.0
149243,10.0,567,5670.0
149244,100.0,664,66400.0
149245,769.0,580,446020.0
149246,91.0,524,47684.0
149247,213.0,911,194043.0
149248,20.0,838,16760.0
149249,95.0,943,89585.0
149250,30.0,724,21720.0
149251,215.0,756,162540.0
149252,853.0,975,831675.0
149253,70.0,858,60060.0
149254,390.0,832,324480.0
149255,40.0,675,27000.0
149256,15.0,929,13935.0
149257,80.0,945,75600.0
149258,236.0,982,231752.0
149259,425.0,951,404175.0
149260,1950.0,685,1335750.0
149261,82.0,850,69700.0
149262,2.0,791,1582.0
149263,50.0,963,48150.0
149264,10.0,709,7090.0
149265,1.0,969,969.0
149266,1.0,813,813.0
149267,1.0,752,752.0
149268,1202.0,924,1110648.0
149269,12.0,718,8616.0
149270,47.0,569,26743.0
149271,6492.0,701,4550892.0
149272,44.0,553,24332.0
149273,10.0,815,8150.0
149274,4.0,531,2124.0
149275,206.0,792,163152.0
149276,8.6,813,6991.8
149277,10.0,607,6070.0
149278,204.0,670,136680.0
149279,300.0,631,189300.0
149280,209.0,678,141702.0
149281,0.046,654,30.084
149282,170.0,781,132770.0
149283,704.0,741,521664.0
149284,200.0,710,142000.0
149285,10.0,713,7130.0
149286,1.0,629,629.0
149287,207.0,547,113229.0
149288,50.0,990,49500.0
149289,75.0,614,46050.0
149290,83.0,588,48804.0
149291,30.0,861,25830.0
149292,210.0,633,132930.0
149293,88.0,681,59928.0
149294,1465.0,750,1098750.0
149295,2791.0,937,2615167.0
149296,1.0,717,717.0
149297,1.0,750,750.0
149298,1.0,899,899.0
149299,1.0,584,584.0
149300,441.0,726,320166.0
149301,159.0,790,125610.0
149302,1.0,676,676.0
149303,1.0,606,606.0
149304,1.0,690,690.0
149305,582.0,670,389940.0
149306,1.0,654,654.0
149307,195.0,983,191685.0
149308,400.0,905,362000.0
149309,400.0,917,366800.0
149310,906.0,811,734766.0
149311,75.0,913,68475.0
149312,400.0,538,215200.0
149313,33.0,786,25938.0
149314,865.0,520,449800.0
149315,3.0,964,2892.0
149316,3.0,927,2781.0
149317,2.0,558,1116.0
149318,1256.0,901,1131656.0
149319,500.0,621,310500.0
149320,60.0,633,37980.0
149321,1.0,509,509.0
149322,84.0,919,77196.0
149323,10.0,920,9200.0
149324,32.0,689,22048.0
149325,4056.0,522,2117232.0
149326,5.0,857,4285.0
149327,146.0,630,91980.0
149328,8.0,900,7200.0
149329,26.0,526,13676.0
149330,705.0,852,600660.0
149331,375.0,969,363375.0
149332,8.0,868,6944.0
149333,289.0,659,190451.0
149334,1263.0,999,1261737.0
149335,2.0,947,1894.0
149336,435.0,965,419775.0
149337,10.0,648,6480.0
149338,17.0,553,9401.0
149339,1869.0,587,1097103.0
149340,20.0,989,19780.0
149341,7288.0,736,5363968.0
149342,110.0,683,75130.0
149343,61.0,961,58621.0
149344,2201.0,797,1754197.0
149345,5.0,500,2500.0
149346,177.0,966,170982.0
149347,48.0,653,31344.0
149348,353.0,907,320171.0
149349,3276.0,760,2489760.0
149350,1537.0,727,1117399.0
149351,85.0,983,83555.0
149352,2.0,917,1834.0
149353,3897.0,812,3164364.0
149354,120.0,525,63000.0
149355,177.0,804,142308.0
149356,124.0,720,89280.0
149357,318.0,661,210198.0
149358,2022.0,761,1538742.0
149359,20.0,653,13060.0
149360,668.0,530,354040.0
149361,1247.0,511,637217.0
149362,50.0,690,34500.0
149363,199.0,756,150444.0
149364,50.0,510,25500.0
149365,60.0,964,57840.0
149366,10.0,682,6820.0
149367,85.0,577,49045.0
149368,5.0,937,4685.0
149369,25.0,874,21850.0
149370,446.0,933,416118.0
149371,475.0,953,452675.0
149372,1633.0,845,1379885.0
149373,23.0,559,12857.0
149374,72.0,733,52776.0
149375,29.0,829,24041.0
149376,124.0,820,101680.0
149377,10.0,708,7080.0
149378,612.0,776,474912.0
149379,132.0,970,128040.0
149380,202.0,686,138572.0
149381,20.0,957,19140.0
149382,65.0,653,42445.0
149383,572.0,603,344916.0
149384,36.0,558,20088.0
149385,320.0,930,297600.0
149386,40.0,669,26760.0
149387,15.0,902,13530.0
149388,130.0,879,114270.0
149389,440.0,839,369160.0
149390,604.0,575,347300.0
149391,1380.0,858,1184040.0
149392,52.0,794,41288.0
149393,95.0,533,50635.0
149394,7225.0,938,6777050.0
149395,4.0,808,3232.0
149396,28.0,900,25200.0
149397,101.0,881,88981.0
149398,2.0,764,1528.0
149399,108.0,758,81864.0
149400,5.0,548,2740.0
149401,3.0,760,2280.0
149402,1.0,662,662.0
149403,1.0,974,974.0
149404,16.0,589,9424.0
149405,17.0,921,15657.0
149406,6.0,746,4476.0
149407,3.0,996,2988.0
149408,10.0,519,5190.0
149409,5.0,990,4950.0
149410,53.0,755,40015.0
149411,0.061,648,39.528
149412,1.0,723,723.0
149413,3.0,988,2964.0
149414,2.0,886,1772.0
149415,3.0,920,2760.0
149416,2.0,524,1048.0
149417,11.0,720,7920.0
149418,30.0,845,25350.0
149419,295.0,965,284675.0
149420,40.0,691,27640.0
149421,93.0,552,51336.0
149422,12.0,745,8940.0
149423,102.0,592,60384.0
149424,161.0,889,143129.0
149425,11.0,685,7535.0
149426,708.0,681,482148.0
149427,140.0,940,131600.0
149428,430.0,657,282510.0
149429,185.0,551,101935.0
149430,1.0,818,818.0
149431,28.0,541,15148.0
149432,15.0,780,11700.0
149433,1.0,1000,1000.0
149434,400.0,739,295600.0
149435,1.0,878,878.0
149436,6.0,676,4056.0
149437,200.0,511,102200.0
149438,40.0,910,36400.0
149439,10.0,681,6810.0
149440,1.0,936,936.0
149441,2.0,539,1078.0
149442,140.0,596,83440.0
149443,788.0,985,776180.0
149444,1.0,516,516.0
149445,5.0,829,4145.0
149446,274.0,794,217556.0
149447,38.0,639,24282.0
149448,135.0,589,79515.0
149449,56.0,843,47208.0
149450,2009.0,529,1062761.0
149451,780.0,730,569400.0
149452,50.0,895,44750.0
149453,10.0,668,6680.0
149454,10.0,735,7350.0
149455,20.0,620,12400.0
149456,6.0,880,5280.0
149457,575.0,752,432400.0
149458,300.0,691,207300.0
149459,1.0,529,529.0
149460,307.0,855,262485.0
149461,816.0,612,499392.0
149462,1.0,535,535.0
149463,368.0,625,230000.0
149464,10.0,875,8750.0
149465,625.0,882,551250.0
149466,40.0,985,39400.0
149467,2860.0,739,2113540.0
149468,60.0,892,53520.0
149469,77.0,661,50897.0
149470,1.0,737,737.0
149471,77.0,604,46508.0
149472,2114.0,701,1481914.0
149473,44.0,620,27280.0
149474,177.0,784,138768.0
149475,48.0,877,42096.0
149476,474.0,771,365454.0
149477,279.0,630,175770.0
149478,3012.0,803,2418636.0
149479,150.0,674,101100.0
149480,126.0,897,113022.0
149481,1047.0,531,555957.0
149482,105.0,684,71820.0
149483,21.0,597,12537.0
149484,60.0,601,36060.0
149485,2263.0,993,2247159.0
149486,183.0,590,107970.0
149487,130.0,603,78390.0
149488,116.0,981,113796.0
149489,64.0,962,61568.0
149490,20.0,981,19620.0
149491,153.0,574,87822.0
149492,35.0,673,23555.0
149493,1462.0,967,1413754.0
149494,295.0,632,186440.0
149495,411.0,616,253176.0
149496,717.0,530,380010.0
149497,193.0,911,175823.0
149498,10.0,767,7670.0
149499,272.0,939,255408.0
149500,29.0,906,26274.0
149501,10.0,905,9050.0
149502,35.0,681,23835.0
149503,1.0,934,934.0
149504,16.0,892,14272.0
149505,30.0,665,19950.0
149506,8.0,798,6384.0
149507,310.0,501,155310.0
149508,15.0,659,9885.0
149509,579.0,902,522258.0
149510,1403.0,791,1109773.0
149511,100.0,557,55700.0
149512,29.0,675,19575.0
149513,69.0,705,48645.0
149514,26.0,782,20332.0
149515,5.0,777,3885.0
149516,250.0,746,186500.0
149517,24.0,922,22128.0
149518,2.0,826,1652.0
149519,10.0,983,9830.0
149520,50.0,694,34700.0
149521,718.0,705,506190.0
149522,55.0,698,38390.0
149523,184.0,652,119968.0
149524,10.0,772,7720.0
149525,40.0,997,39880.0
149526,65.0,736,47840.0
149527,220.0,920,202400.0
149528,448.0,904,404992.0
149529,81.0,775,62775.0
149530,20.0,821,16420.0
149531,30.0,611,18330.0
149532,120.0,791,94920.0
149533,300.0,855,256500.0
149534,1065.0,532,566580.0
149535,9.0,663,5967.0
149536,16.0,575,9200.0
149537,1.0,849,849.0
149538,37.0,614,22718.0
149539,566.0,763,431858.0
149540,16.0,692,11072.0
149541,40.0,905,36200.0
149542,3483.0,920,3204360.0
149543,35.0,856,29960.0
149544,377.0,700,263900.0
149545,110.0,630,69300.0
149546,2.0,517,1034.0
149547,1.0,731,731.0
149548,1.0,831,831.0
149549,3.0,577,1731.0
149550,5.0,845,4225.0
149551,10.0,678,6780.0
149552,29.0,515,14935.0
149553,593.0,899,533107.0
149554,200.0,734,146800.0
149555,90.0,895,80550.0
149556,1.0,756,756.0
149557,1.0,800,800.0
149558,2.0,612,1224.0
149559,1.0,548,548.0
149560,1.0,882,882.0
149561,4.0,769,3076.0
149562,1.0,974,974.0
149563,1.0,983,983.0
149564,3.0,930,2790.0
149565,50.0,790,39500.0
149566,112.0,874,97888.0
149567,30.0,968,29040.0
149568,1.0,541,541.0
149569,1.0,914,914.0
149570,17.0,788,13396.0
149571,14.0,673,9422.0
149572,90.0,720,64800.0
149573,8.0,555,4440.0
149574,4.0,906,3624.0
149575,6.0,600,3600.0
149576,2.0,769,1538.0
149577,1.0,715,715.0
149578,2.0,597,1194.0
149579,1.0,663,663.0
149580,20000.0,561,11220000.0
149581,2696.0,947,2553112.0
149582,135307.0,793,107298451.0
149583,134089.0,947,126982283.0
149584,874819.0,582,509144658.0
149585,200.0,524,104800.0
149586,200.0,807,161400.0
149587,200.0,990,198000.0
149588,406.0,806,327236.0
149589,1.0,925,925.0
149590,20.0,549,10980.0
149591,200.0,501,100200.0
149592,100.0,600,60000.0
149593,800.0,608,486400.0
149594,116.0,939,108924.0
149595,1000.0,579,579000.0
149596,19.0,672,12768.0
149597,214.0,999,213786.0
149598,1000.0,752,752000.0
149599,713.12,565,402912.8
149600,6769.11,998,6755571.78
149601,3.0,564,1692.0
149602,3000.0,782,2346000.0
149603,30000.0,767,23010000.0
149604,3.0,904,2712.0
149605,3.0,727,2181.0
149606,230.0,761,175030.0
149607,10.0,773,7730.0
149608,65.0,578,37570.0
149609,7.0,541,3787.0
149610,165.0,708,116820.0
149611,17.0,673,11441.0
149612,45.0,804,36180.0
149613,6.0,797,4782.0
149614,7.0,668,4676.0
149615,20.0,552,11040.0
149616,139.0,944,131216.0
149617,1.0,874,874.0
149618,115.0,544,62560.0
149619,106.0,983,104198.0
149620,560.0,531,297360.0
149621,22.0,690,15180.0
149622,83.0,647,53701.0
149623,285.0,967,275595.0
149624,1.0,821,821.0
149625,30.0,680,20400.0
149626,849.0,608,516192.0
149627,22.0,814,17908.0
149628,282.0,729,205578.0
149629,2322.0,947,2198934.0
149630,42.0,658,27636.0
149631,5.0,866,4330.0
149632,5.0,633,3165.0
149633,2.0,700,1400.0
149634,5.0,986,4930.0
149635,98.0,739,72422.0
149636,40.0,741,29640.0
149637,70.0,776,54320.0
149638,18.0,871,15678.0
149639,32.0,518,16576.0
149640,10.0,956,9560.0
149641,2.0,743,1486.0
149642,71.0,733,52043.0
149643,8.0,746,5968.0
149644,84.0,667,56028.0
149645,448.0,710,318080.0
149646,17.0,966,16422.0
149647,3.0,849,2547.0
149648,95.0,622,59090.0
149649,66.0,809,53394.0
149650,46.0,517,23782.0
149651,1.0,548,548.0
149652,2.0,804,1608.0
149653,2193.0,544,1192992.0
149654,11.0,782,8602.0
149655,64.0,591,37824.0
149656,11.0,935,10285.0
149657,29.0,742,21518.0
149658,7.0,550,3850.0
149659,4.0,771,3084.0
149660,3.0,966,2898.0
149661,27.0,876,23652.0
149662,6.0,835,5010.0
149663,4.0,797,3188.0
149664,369.0,737,271953.0
149665,15.0,925,13875.0
149666,47.0,528,24816.0
149667,178.0,676,120328.0
149668,34.0,583,19822.0
149669,125.0,872,109000.0
149670,15.0,979,14685.0
149671,9.0,881,7929.0
149672,2.0,590,1180.0
149673,69.0,996,68724.0
149674,3.0,641,1923.0
149675,75.0,987,74025.0
149676,2.0,776,1552.0
149677,3.0,666,1998.0
149678,8.0,700,5600.0
149679,370.0,557,206090.0
149680,30.0,696,20880.0
149681,5385.0,604,3252540.0
149682,23.0,551,12673.0
149683,1195.0,564,673980.0
149684,2.0,993,1986.0
149685,9.0,711,6399.0
149686,40.0,579,23160.0
149687,1.0,910,910.0
149688,3.0,652,1956.0
149689,43.0,789,33927.0
149690,72.0,916,65952.0
149691,450.0,583,262350.0
149692,151.0,815,123065.0
149693,29.0,863,25027.0
149694,27.0,965,26055.0
149695,4.0,732,2928.0
149696,58.0,576,33408.0
149697,1049.0,708,742692.0
149698,10.0,623,6230.0
149699,2.0,822,1644.0
149700,2.0,578,1156.0
149701,3.0,832,2496.0
149702,2.0,997,1994.0
149703,2.0,903,1806.0
149704,70.0,715,50050.0
149705,162.0,983,159246.0
149706,117.0,677,79209.0
149707,348.0,893,310764.0
149708,6.0,691,4146.0
149709,20.0,677,13540.0
149710,5.0,549,2745.0
149711,10.0,872,8720.0
149712,20.0,985,19700.0
149713,50.0,700,35000.0
149714,28.0,643,18004.0
149715,151.0,810,122310.0
149716,95.0,690,65550.0
149717,5.0,870,4350.0
149718,35.0,922,32270.0
149719,392.0,942,369264.0
149720,314.0,940,295160.0
149721,31.0,924,28644.0
149722,12.0,965,11580.0
149723,52.0,936,48672.0
149724,60.0,813,48780.0
149725,474.0,851,403374.0
149726,379.0,855,324045.0
149727,793.0,813,644709.0
149728,9.0,913,8217.0
149729,13.0,769,9997.0
149730,615.0,888,546120.0
149731,914.0,793,724802.0
149732,10.0,860,8600.0
149733,54.0,920,49680.0
149734,1.0,771,771.0
149735,291.4,820,238948.0
149736,7.0,653,4571.0
149737,283.0,650,183950.0
149738,198.0,554,109692.0
149739,2.0,762,1524.0
149740,222.5,983,218717.5
149741,1646.5,981,1615216.5
149742,4.0,998,3992.0
149743,3.0,925,2775.0
149744,7.0,696,4872.0
149745,3.0,584,1752.0
149746,40.0,835,33400.0
149747,175.0,987,172725.0
149748,72.0,995,71640.0
149749,620.0,729,451980.0
149750,429.0,685,293865.0
149751,10.0,619,6190.0
149752,5.0,958,4790.0
149753,327.0,727,237729.0
149754,10.0,790,7900.0
149755,30.0,581,17430.0
149756,31.0,995,30845.0
149757,199.0,901,179299.0
149758,132.0,605,79860.0
149759,678.0,896,607488.0
149760,65.0,659,42835.0
149761,459.0,856,392904.0
149762,1797.0,862,1549014.0
149763,5774.0,871,5029154.0
149764,620.0,522,323640.0
149765,25.0,549,13725.0
149766,510.0,918,468180.0
149767,464.0,668,309952.0
149768,8.0,657,5256.0
149769,20.0,619,12380.0
149770,2.0,952,1904.0
149771,565.0,589,332785.0
149772,188.0,510,95880.0
149773,107.0,775,82925.0
149774,314.0,696,218544.0
149775,3319.0,666,2210454.0
149776,556.0,765,425340.0
149777,150.0,750,112500.0
149778,92.0,877,80684.0
149779,162.0,597,96714.0
149780,108.0,894,96552.0
149781,4441.0,739,3281899.0
149782,2319.0,760,1762440.0
149783,20.0,764,15280.0
149784,20.0,756,15120.0
149785,7.0,726,5082.0
149786,9.0,855,7695.0
149787,7.0,578,4046.0
149788,395.0,625,246875.0
149789,369.0,894,329886.0
149790,297.0,682,202554.0
149791,30.0,597,17910.0
149792,5.0,678,3390.0
149793,148.0,927,137196.0
149794,14.0,575,8050.0
149795,283.0,507,143481.0
149796,15.0,819,12285.0
149797,3.0,562,1686.0
149798,145.0,958,138910.0
149799,219.0,729,159651.0
149800,169.0,911,153959.0
149801,822.0,544,447168.0
149802,798.0,800,638400.0
149803,28.0,970,27160.0
149804,198.0,786,155628.0
149805,145.0,620,89900.0
149806,90.0,937,84330.0
149807,1042.0,853,888826.0
149808,195.0,925,180375.0
149809,1671.0,592,989232.0
149810,20.0,641,12820.0
149811,166.0,549,91134.0
149812,415.0,751,311665.0
149813,135.0,531,71685.0
149814,86.0,794,68284.0
149815,30.0,577,17310.0
149816,5.0,787,3935.0
149817,74.0,504,37296.0
149818,30.0,953,28590.0
149819,26.0,893,23218.0
149820,10.0,975,9750.0
149821,40.0,969,38760.0
149822,175.0,540,94500.0
149823,15.0,646,9690.0
149824,930.0,829,770970.0
149825,40.0,765,30600.0
149826,31.0,909,28179.0
149827,40.0,578,23120.0
149828,5.0,805,4025.0
149829,60.0,799,47940.0
149830,82.0,882,72324.0
149831,20.0,576,11520.0
149832,112.0,506,56672.0
149833,371.0,709,263039.0
149834,205.0,988,202540.0
149835,4628.0,653,3022084.0
149836,552.0,778,429456.0
149837,3174.0,547,1736178.0
149838,3.0,839,2517.0
149839,15635.5,680,10632140.0
149840,77.0,589,45353.0
149841,35.0,610,21350.0
149842,23.0,988,22724.0
149843,109.0,551,60059.0
149844,132.0,705,93060.0
149845,10.0,649,6490.0
149846,9.0,593,5337.0
149847,5.0,732,3660.0
149848,300.0,600,180000.0
149849,10.0,820,8200.0
149850,65.0,944,61360.0
149851,10.0,503,5030.0
149852,12.0,646,7752.0
149853,11.0,650,7150.0
149854,15.0,997,14955.0
149855,32.0,571,18272.0
149856,1274.0,662,843388.0
149857,288.0,923,265824.0
149858,16.0,806,12896.0
149859,30.0,892,26760.0
149860,44.0,526,23144.0
149861,35.0,685,23975.0
149862,207.0,815,168705.0
149863,75.0,711,53325.0
149864,44.0,870,38280.0
149865,205.0,698,143090.0
149866,80.0,802,64160.0
149867,120.0,820,98400.0
149868,61.0,797,48617.0
149869,15.0,733,10995.0
149870,40.0,782,31280.0
149871,25.0,846,21150.0
149872,198.0,816,161568.0
149873,255.0,740,188700.0
149874,187.0,937,175219.0
