,TransactionNumber,DateNumber,SpecieNumber,MarketingNumber,TermNumber,ImporterNumber,ExporterNumber,Quantity,UnitPrice,TotalPrice
50024,167005,20091022,12851,366,904,1090,1234,73.0,293,21389.0
50025,166823,20130505,12788,243,904,1090,1250,40.0,202,8080.0
50026,166825,20150930,12790,243,904,1090,1250,35.0,941,32935.0
50027,166830,20130805,12791,304,904,1090,1114,62.0,642,39804.0
50028,166846,20180625,12797,314,904,1090,1050,77.0,276,21252.0
50029,166847,20130321,12797,358,904,1090,1250,32.0,946,30272.0
50030,166929,20120305,12822,220,904,1090,1043,65.0,307,19955.0
50031,166931,20180915,12823,318,904,1090,1250,5.0,644,3220.0
50032,166935,20150208,12825,296,904,1090,1250,96.0,629,60384.0
50033,166957,20141220,12833,364,904,1090,1172,25.0,985,24625.0
50034,166958,20120514,12833,273,904,1090,1250,41.0,68,2788.0
50035,166990,20180306,12845,255,904,1090,1123,66.0,565,37290.0
50036,166993,20151129,12847,337,904,1090,1050,48.0,352,16896.0
50037,166994,20131204,12847,285,904,1090,1114,20.0,388,7760.0
50038,166999,20130928,12848,279,904,1090,1114,8.0,587,4696.0
50039,155476,20100102,11588,295,904,1090,1237,6.0,274,1644.0
50040,160370,20090413,12090,220,904,1090,1242,79.0,247,19513.0
50041,160496,20100806,12102,369,904,1090,1242,34.0,164,5576.0
50042,160435,20180706,12098,322,904,1090,1254,9.0,953,8577.0
50043,162397,20180530,12348,270,904,1090,1237,2.0,379,758.0
50044,162713,20160719,12382,345,904,1090,1237,64.0,582,37248.0
50045,109574,20100623,4513,203,904,1090,1156,61.0,86,5246.0
50046,121176,20100928,5704,301,904,1090,1114,12.0,152,1824.0
50047,121291,20100624,5709,310,904,1090,1114,45.0,586,26370.0
50048,121700,20111116,5732,277,904,1090,1114,26.0,685,17810.0
50049,121866,20100102,5739,282,904,1090,1114,52.0,345,17940.0
50050,124033,20091103,5992,358,904,1090,1250,42.0,381,16002.0
50051,124034,20111020,5990,214,904,1090,1250,92.0,179,16468.0
50052,129430,20100703,6330,361,904,1090,1156,43.0,364,15652.0
50053,131848,20110326,6700,298,904,1090,1114,76.0,219,16644.0
50054,133765,20091022,6882,268,904,1090,1114,6.0,547,3282.0
50055,133981,20111231,6909,260,904,1090,1114,45.0,306,13770.0
50056,134966,20090625,7069,278,904,1090,1209,24.0,572,13728.0
50057,137346,20100918,7454,352,904,1090,1114,64.0,411,26304.0
50058,138217,20100816,7522,246,904,1090,1114,37.0,390,14430.0
50059,138867,20090411,7651,347,904,1090,1114,57.0,540,30780.0
50060,148779,20090813,10767,361,904,1090,1114,98.0,452,44296.0
50061,148990,20110802,10778,218,904,1090,1114,43.0,521,22403.0
50062,149189,20100716,10831,239,904,1090,1114,65.0,385,25025.0
50063,149344,20100528,10846,301,904,1090,1114,56.0,989,55384.0
50064,150097,20091130,10899,281,904,1090,1114,36.0,15,540.0
50065,160240,20100411,12071,366,904,1090,1234,13.0,9,117.0
50066,161373,20110305,12198,358,904,1090,1156,45.0,172,7740.0
50067,161376,20100626,12198,205,904,1090,1114,96.0,639,61344.0
50068,161379,20110408,12205,290,904,1090,1212,29.0,702,20358.0
50069,161468,20091219,12209,206,904,1090,1181,28.0,370,10360.0
50070,161642,20101122,12267,347,904,1090,1114,26.0,967,25142.0
50071,108637,20160311,4278,349,904,1090,1114,9.0,72,648.0
50072,109505,20130718,4512,274,904,1090,1114,48.0,766,36768.0
50073,109575,20131001,4513,367,904,1090,1114,99.0,350,34650.0
50074,109867,20151025,4575,249,904,1090,1114,56.0,542,30352.0
50075,109903,20160416,4577,268,904,1090,1114,27.0,608,16416.0
50076,109962,20170814,4581,372,904,1090,1114,99.0,395,39105.0
50077,114718,20121101,4861,243,904,1090,1250,3.0,584,1752.0
50078,120769,20140729,5682,283,904,1090,1114,76.0,782,59432.0
50079,120917,20180113,5694,361,904,1090,1114,46.0,907,41722.0
50080,121076,20140109,5700,298,904,1090,1114,60.0,814,48840.0
50081,121290,20170106,5709,312,904,1090,1156,40.0,993,39720.0
50082,121450,20170419,5717,282,904,1090,1114,42.0,57,2394.0
50083,121558,20120321,5723,204,904,1090,1114,86.0,77,6622.0
50084,121631,20131125,5726,373,904,1090,1114,99.0,627,62073.0
50085,121699,20150913,5732,367,904,1090,1156,97.0,414,40158.0
50086,121795,20170618,5737,340,904,1090,1114,88.0,61,5368.0
50087,121865,20140825,5739,257,904,1090,1156,90.0,546,49140.0
50088,121984,20140421,5745,238,904,1090,1114,64.0,129,8256.0
50089,128639,20120605,6216,283,904,1090,1250,20.0,34,680.0
50090,128701,20180619,6232,220,904,1090,1250,30.0,526,15780.0
50091,128948,20130629,6294,284,904,1090,1114,73.0,961,70153.0
50092,129098,20150830,6304,228,904,1090,1114,53.0,332,17596.0
50093,129257,20170205,6316,341,904,1090,1114,68.0,662,45016.0
50094,131720,20130728,6688,320,904,1090,1114,55.0,694,38170.0
50095,131938,20130902,6707,306,904,1090,1114,3.0,64,192.0
50096,131997,20161009,6713,337,904,1090,1114,39.0,705,27495.0
50097,132099,20150925,6717,370,904,1090,1114,28.0,330,9240.0
50098,132289,20150701,6736,278,904,1090,1114,23.0,885,20355.0
50099,132452,20140104,6749,283,904,1090,1114,58.0,934,54172.0
50100,132607,20140217,6763,273,904,1090,1114,66.0,416,27456.0
50101,133071,20130112,6819,354,904,1090,1250,90.0,477,42930.0
50102,133243,20130621,6833,218,904,1090,1250,67.0,45,3015.0
50103,133807,20180427,6885,243,904,1090,1114,93.0,1,93.0
50104,134128,20171210,6918,335,904,1090,1114,58.0,715,41470.0
50105,134655,20121224,7045,285,904,1090,1178,51.0,45,2295.0
50106,134658,20120110,7044,203,904,1090,1250,45.0,259,11655.0
50107,136749,20131210,7380,370,904,1090,1114,4.0,45,180.0
50108,136956,20171129,7389,335,904,1090,1114,38.0,227,8626.0
50109,137564,20150413,7478,366,904,1090,1114,95.0,635,60325.0
50110,137654,20140427,7483,243,904,1090,1114,82.0,959,78638.0
50111,137847,20170306,7494,356,904,1090,1114,91.0,143,13013.0
50112,138076,20150711,7511,361,904,1090,1114,82.0,828,67896.0
50113,148650,20120821,10757,243,904,1090,1114,20.0,604,12080.0
50114,148831,20120726,10769,353,904,1090,1114,99.0,559,55341.0
50115,148885,20160109,10772,246,904,1090,1114,35.0,752,26320.0
50116,148920,20150222,10774,222,904,1090,1114,98.0,219,21462.0
50117,149472,20140513,10854,373,904,1090,1114,57.0,365,20805.0
50118,149620,20130818,10871,352,904,1090,1114,2.0,118,236.0
50119,149761,20180531,10878,275,904,1090,1156,57.0,483,27531.0
50120,149762,20161023,10878,220,904,1090,1114,97.0,712,69064.0
50121,153562,20120414,11503,281,904,1090,1250,42.0,229,9618.0
50122,155475,20121022,11588,353,904,1090,1237,68.0,49,3332.0
50123,159070,20131130,11920,353,904,1090,1258,99.0,261,25839.0
50124,159973,20130104,12016,277,904,1090,1226,70.0,322,22540.0
50125,160205,20150515,12065,242,904,1090,1230,12.0,566,6792.0
50126,161260,20120621,12178,255,904,1090,1156,17.0,824,14008.0
50127,161296,20121124,12183,228,904,1090,1156,37.0,336,12432.0
50128,161297,20170720,12183,306,904,1090,1114,24.0,621,14904.0
50129,161298,20120316,12183,236,904,1090,1181,83.0,793,65819.0
50130,161319,20160603,12189,257,904,1090,1156,19.0,624,11856.0
50131,161320,20131007,12189,275,904,1090,1181,43.0,714,30702.0
50132,161372,20151029,12205,258,904,1090,1248,72.0,404,29088.0
50133,161378,20120217,12198,203,904,1090,1181,26.0,611,15886.0
50134,161380,20180527,12198,343,904,1090,1239,18.0,585,10530.0
50135,161467,20120730,12209,209,904,1090,1114,96.0,371,35616.0
50136,161470,20180506,12209,277,904,1090,1239,38.0,182,6916.0
50137,104028,20110420,3592,238,904,1090,1034,59.0,933,55047.0
50138,104046,20110113,3595,239,904,1090,1050,44.0,965,42460.0
50139,104050,20100922,3595,251,904,1090,1250,90.0,683,61470.0
50140,104137,20111215,3602,285,904,1090,1235,81.0,712,57672.0
50141,104138,20100410,3602,329,904,1090,1232,67.0,715,47905.0
50142,104160,20090307,3604,236,904,1090,1235,10.0,790,7900.0
50143,104192,20100918,3607,365,904,1090,1235,50.0,192,9600.0
50144,104209,20110629,3608,353,904,1090,1250,27.0,72,1944.0
50145,104262,20111117,3615,329,904,1090,1250,82.0,235,19270.0
50146,104267,20100417,3616,347,904,1090,1250,61.0,680,41480.0
50147,104272,20091128,3617,262,904,1090,1232,51.0,69,3519.0
50148,104281,20110408,3618,312,904,1090,1232,80.0,876,70080.0
50149,104310,20110310,3622,314,904,1090,1235,97.0,454,44038.0
50150,104323,20111215,3624,341,904,1090,1235,94.0,355,33370.0
50151,104424,20100608,3632,243,904,1090,1250,42.0,859,36078.0
50152,104448,20111019,3636,230,904,1090,1250,45.0,74,3330.0
50153,104462,20090520,3638,372,904,1090,1050,8.0,144,1152.0
50154,104497,20110123,3642,238,904,1090,1250,40.0,166,6640.0
50155,104537,20090831,3647,209,904,1090,1232,25.0,120,3000.0
50156,104574,20090922,3652,246,904,1090,1146,72.0,866,62352.0
50157,104627,20100118,3660,232,904,1090,1235,73.0,126,9198.0
50158,104741,20110930,3675,216,904,1090,1068,91.0,293,26663.0
50159,104774,20110519,3678,258,904,1090,1250,17.0,55,935.0
50160,104779,20100330,3679,264,904,1090,1250,68.0,141,9588.0
50161,104795,20101204,3681,209,904,1090,1186,66.0,804,53064.0
50162,104796,20091001,3681,277,904,1090,1250,29.0,861,24969.0
50163,104816,20101208,3683,264,904,1090,1250,78.0,708,55224.0
50164,104819,20100626,3684,228,904,1090,1068,68.0,220,14960.0
50165,104820,20110305,3684,279,904,1090,1250,95.0,652,61940.0
50166,104827,20101108,3685,218,904,1090,1250,66.0,55,3630.0
50167,100436,20141001,3117,273,904,1090,1250,20.0,911,18220.0
50168,100550,20120920,3151,282,904,1090,1250,67.0,102,6834.0
50169,102912,20160229,3404,353,904,1090,1248,5.0,594,2970.0
50170,102916,20180804,3409,213,904,1090,1248,5.0,994,4970.0
50171,102921,20130119,3400,274,904,1090,1248,34.0,534,18156.0
50172,102926,20180102,3407,320,904,1090,1248,76.0,603,45828.0
50173,104012,20120206,3589,203,904,1090,1068,85.0,93,7905.0
50174,104019,20160328,3590,264,904,1090,1235,100.0,540,54000.0
50175,104047,20160624,3595,297,904,1090,1235,3.0,105,315.0
50176,104049,20131219,3595,364,904,1090,1232,62.0,788,48856.0
50177,104089,20160716,3597,255,904,1090,1250,61.0,494,30134.0
50178,104098,20130601,3598,304,904,1090,1250,63.0,928,58464.0
50179,104106,20170214,3599,364,904,1090,1050,30.0,342,10260.0
50180,104107,20160703,3599,324,904,1090,1250,42.0,146,6132.0
50181,104114,20171206,3600,359,904,1090,1146,56.0,155,8680.0
50182,104124,20161029,3601,295,904,1090,1250,36.0,445,16020.0
50183,104135,20130921,3602,285,904,1090,1146,76.0,284,21584.0
50184,104161,20140912,3604,239,904,1090,1250,80.0,657,52560.0
50185,104178,20120901,3605,266,904,1090,1235,45.0,292,13140.0
50186,104180,20140726,3605,230,904,1090,1250,69.0,324,22356.0
50187,104190,20170913,3607,281,904,1090,1050,55.0,226,12430.0
50188,104191,20140703,3607,326,904,1090,1146,91.0,565,51415.0
50189,104193,20150226,3607,298,904,1090,1232,81.0,973,78813.0
50190,104194,20130726,3607,314,904,1090,1250,56.0,511,28616.0
50191,104208,20140324,3608,299,904,1090,1146,100.0,425,42500.0
50192,104222,20151110,3609,301,904,1090,1250,91.0,688,62608.0
50193,104231,20170928,3610,314,904,1090,1250,68.0,456,31008.0
50194,104237,20160405,3611,294,904,1090,1250,12.0,184,2208.0
50195,104242,20170509,3612,228,904,1090,1050,37.0,336,12432.0
50196,104251,20120721,3613,324,904,1090,1235,80.0,388,31040.0
50197,104257,20160817,3614,299,904,1090,1250,73.0,920,67160.0
50198,104273,20161021,3617,214,904,1090,1250,18.0,229,4122.0
50199,104280,20121223,3618,253,904,1090,1235,49.0,536,26264.0
50200,104282,20150930,3618,333,904,1090,1250,97.0,350,33950.0
50201,104292,20160309,3619,337,904,1090,1050,94.0,766,72004.0
50202,104293,20170201,3619,370,904,1090,1250,56.0,387,21672.0
50203,104306,20151107,3621,253,904,1090,1250,51.0,406,20706.0
50204,104315,20180129,3623,329,904,1090,1235,1.0,805,805.0
50205,104317,20170520,3623,240,904,1090,1232,84.0,535,44940.0
50206,104318,20160412,3623,204,904,1090,1250,11.0,258,2838.0
50207,104325,20171104,3624,202,904,1090,1250,48.0,561,26928.0
50208,104336,20150728,3625,277,904,1090,1146,74.0,319,23606.0
50209,104338,20130412,3625,202,904,1090,1250,80.0,121,9680.0
50210,104418,20160801,3630,372,904,1090,1250,7.0,747,5229.0
50211,104429,20141024,3633,253,904,1090,1250,8.0,681,5448.0
50212,104433,20140914,3634,312,904,1090,1232,28.0,240,6720.0
50213,104434,20140301,3634,203,904,1090,1250,60.0,436,26160.0
50214,104439,20170427,3635,278,904,1090,1250,81.0,934,75654.0
50215,104446,20141006,3636,214,904,1090,1050,74.0,475,35150.0
50216,104456,20170815,3637,345,904,1090,1250,16.0,360,5760.0
50217,104473,20170513,3639,258,904,1090,1146,57.0,3,171.0
50218,104475,20150128,3639,312,904,1090,1235,47.0,1,47.0
50219,104476,20140209,3639,272,904,1090,1232,63.0,195,12285.0
50220,104477,20180927,3639,354,904,1090,1250,22.0,322,7084.0
50221,104496,20161120,3642,260,904,1090,1235,18.0,38,684.0
50222,104507,20150118,3643,285,904,1090,1250,78.0,844,65832.0
50223,104513,20140618,3644,213,904,1090,1232,75.0,899,67425.0
50224,104521,20150923,3645,370,904,1090,1250,90.0,23,2070.0
50225,104526,20150814,3646,363,904,1090,1250,14.0,657,9198.0
50226,104535,20120214,3647,372,904,1090,1146,29.0,16,464.0
50227,104538,20121203,3647,272,904,1090,1250,68.0,685,46580.0
50228,104552,20150220,3649,301,904,1090,1232,28.0,796,22288.0
50229,104553,20170801,3649,246,904,1090,1250,74.0,390,28860.0
50230,104562,20170310,3651,335,904,1090,1235,67.0,343,22981.0
50231,104564,20180313,3651,242,904,1090,1250,87.0,384,33408.0
50232,104576,20181205,3652,318,904,1090,1250,22.0,929,20438.0
50233,104590,20140821,3654,218,904,1090,1250,43.0,456,19608.0
50234,104595,20161025,3655,314,904,1090,1250,87.0,332,28884.0
50235,104603,20170407,3656,282,904,1090,1250,13.0,677,8801.0
50236,104608,20160130,3657,343,904,1090,1250,20.0,531,10620.0
50237,104614,20130925,3658,318,904,1090,1232,53.0,802,42506.0
50238,104620,20130519,3659,301,904,1090,1250,60.0,101,6060.0
50239,104629,20160624,3660,298,904,1090,1232,16.0,166,2656.0
50240,104630,20180708,3660,352,904,1090,1250,56.0,756,42336.0
50241,104638,20140319,3661,328,904,1090,1232,89.0,662,58918.0
50242,104640,20160829,3662,308,904,1090,1232,50.0,225,11250.0
50243,104641,20140103,3662,277,904,1090,1250,30.0,77,2310.0
50244,104650,20151205,3664,367,904,1090,1050,87.0,688,59856.0
50245,104651,20171123,3664,343,904,1090,1250,38.0,963,36594.0
50246,104660,20140325,3666,282,904,1090,1250,40.0,591,23640.0
50247,104664,20180122,3667,316,904,1090,1068,32.0,380,12160.0
50248,104673,20151102,3669,289,904,1090,1068,70.0,921,64470.0
50249,104675,20130822,3669,257,904,1090,1186,34.0,506,17204.0
50250,104694,20180917,3671,298,904,1090,1068,24.0,342,8208.0
50251,104696,20160426,3671,329,904,1090,1250,40.0,984,39360.0
50252,104705,20130925,3672,366,904,1090,1068,32.0,261,8352.0
50253,104707,20120102,3672,299,904,1090,1186,78.0,167,13026.0
50254,104724,20140817,3674,341,904,1090,1068,14.0,300,4200.0
50255,104726,20141222,3674,283,904,1090,1186,69.0,1000,69000.0
50256,104727,20160918,3674,301,904,1090,1250,8.0,99,792.0
50257,104754,20140822,3676,326,904,1090,1186,83.0,358,29714.0
50258,104772,20120226,3677,213,904,1090,1250,53.0,301,15953.0
50259,104773,20140412,3678,230,904,1090,1068,38.0,651,24738.0
50260,104784,20120908,3680,224,904,1090,1068,82.0,314,25748.0
50261,104785,20150808,3680,285,904,1090,1250,61.0,274,16714.0
50262,104793,20170121,3681,329,904,1090,1068,74.0,547,40478.0
50263,104808,20140421,3682,356,904,1090,1186,67.0,4,268.0
50264,104809,20141225,3682,201,904,1090,1250,81.0,313,25353.0
50265,104832,20130424,3686,264,904,1090,1186,21.0,412,8652.0
50266,104836,20131203,3687,303,904,1090,1250,66.0,946,62436.0
50267,104853,20151120,3688,277,904,1090,1114,25.0,909,22725.0
50268,104854,20170207,3688,218,904,1090,1212,14.0,939,13146.0
50269,105772,20160711,3978,262,904,1090,1016,34.0,558,18972.0
50270,105848,20161216,4001,292,904,1090,1016,40.0,370,14800.0
50271,100329,20090320,3100,251,904,1090,1187,54.0,679,36666.0
50272,100623,20091208,3184,248,904,1090,1230,34.0,362,12308.0
50273,102911,20100503,3404,213,904,1090,1248,58.0,291,16878.0
50274,102915,20090106,3397,210,904,1090,1248,14.0,975,13650.0
50275,102920,20110714,3400,244,904,1090,1248,92.0,584,53728.0
50276,105241,20110919,3787,238,904,1090,1187,75.0,699,52425.0
50277,105437,20110416,3844,255,904,1090,1218,22.0,335,7370.0
50278,105990,20090215,4052,239,904,1090,1195,58.0,229,13282.0
50279,115087,20090523,4924,208,904,1090,1187,16.0,173,2768.0
50280,134221,20110629,6941,366,904,1090,1230,52.0,526,27352.0
50281,134309,20090513,6959,257,904,1090,1230,87.0,830,72210.0
50282,134311,20111223,6960,345,904,1090,1230,12.0,292,3504.0
50283,134654,20090325,7044,351,904,1090,1230,33.0,820,27060.0
50284,151689,20100402,11166,239,904,1090,1218,81.0,945,76545.0
50285,153441,20100612,11465,275,904,1090,1187,18.0,579,10422.0
50286,153450,20100604,11468,328,904,1090,1187,18.0,212,3816.0
50287,153951,20090926,11536,303,904,1090,1230,96.0,506,48576.0
50288,160186,20110508,12061,278,904,1090,1127,28.0,48,1344.0
50289,160369,20110126,12090,249,904,1090,1242,70.0,845,59150.0
50290,160495,20091011,12102,289,904,1090,1242,26.0,464,12064.0
50291,100274,20150103,3084,340,904,1090,1230,31.0,974,30194.0
50292,100285,20150913,3085,249,904,1090,1187,45.0,974,43830.0
50293,102923,20160728,3402,205,904,1090,1248,79.0,686,54194.0
50294,106183,20121110,4144,270,904,1090,1230,1.0,712,712.0
50295,114437,20170823,4802,351,904,1090,1250,53.0,769,40757.0
50296,114545,20140831,4826,239,904,1090,1230,85.0,63,5355.0
50297,124102,20150801,6002,255,904,1090,1127,50.0,375,18750.0
50298,124132,20171009,6013,262,904,1090,1127,93.0,515,47895.0
50299,124142,20120629,6015,281,904,1090,1127,5.0,879,4395.0
50300,124156,20150102,6020,262,904,1090,1127,69.0,454,31326.0
50301,128749,20180218,6244,361,904,1090,1172,84.0,283,23772.0
50302,130105,20160712,6394,209,904,1090,1050,57.0,720,41040.0
50303,131582,20160520,6647,249,904,1090,1248,45.0,6,270.0
50304,131584,20120129,6649,273,904,1090,1248,88.0,934,82192.0
50305,132816,20180613,6790,234,904,1090,1218,64.0,106,6784.0
50306,132991,20180306,6810,257,904,1090,1218,15.0,168,2520.0
50307,134236,20141015,6944,273,904,1090,1230,54.0,855,46170.0
50308,134249,20171012,6946,228,904,1090,1230,25.0,688,17200.0
50309,134298,20161005,6958,260,904,1090,1230,52.0,510,26520.0
50310,134463,20170802,7000,333,904,1090,1123,89.0,631,56159.0
50311,134988,20130728,7072,270,904,1090,1172,68.0,132,8976.0
50312,135055,20121208,7083,234,904,1090,1070,63.0,898,56574.0
50313,150603,20160530,10968,249,904,1090,1187,91.0,729,66339.0
50314,151070,20180423,11053,316,904,1090,1187,78.0,810,63180.0
50315,152675,20151127,11344,356,904,1090,1114,84.0,732,61488.0
50316,153291,20150409,11431,282,904,1090,1114,32.0,637,20384.0
50317,153523,20120309,11501,281,904,1090,1114,32.0,17,544.0
50318,153628,20171101,11514,257,904,1090,1230,55.0,540,29700.0
50319,153674,20141025,11520,310,904,1090,1114,49.0,313,15337.0
50320,154953,20140419,11561,352,904,1090,1250,89.0,228,20292.0
50321,155285,20140110,11570,290,904,1090,1250,7.0,254,1778.0
50322,155472,20170213,11588,347,904,1090,1043,50.0,351,17550.0
50323,155474,20130701,11588,209,904,1090,1230,18.0,333,5994.0
50324,155478,20130218,11588,365,904,1090,1250,81.0,680,55080.0
50325,156085,20160303,11603,248,904,1090,1250,92.0,294,27048.0
50326,159121,20120504,11940,370,904,1090,1224,39.0,786,30654.0
50327,159846,20130701,12001,345,904,1090,1153,55.0,403,22165.0
50328,159847,20150606,12001,234,904,1090,1210,36.0,763,27468.0
50329,159888,20160306,12007,356,904,1090,1250,96.0,346,33216.0
50330,159969,20121121,12016,295,904,1090,1034,52.0,432,22464.0
50331,159972,20130415,12019,203,904,1090,1146,15.0,164,2460.0
50332,159974,20150429,12016,258,904,1090,1070,5.0,279,1395.0
50333,160206,20151214,12067,361,904,1090,1232,96.0,122,11712.0
50334,160237,20130726,12071,222,904,1090,1127,53.0,71,3763.0
50335,160239,20141230,12071,364,904,1090,1070,71.0,599,42529.0
50336,160319,20140120,12081,364,904,1090,1143,25.0,283,7075.0
50337,160368,20160420,12090,279,904,1090,1143,57.0,294,16758.0
50338,160434,20160727,12098,296,904,1090,1254,68.0,106,7208.0
50339,162430,20140921,12353,248,904,1090,1230,37.0,259,9583.0
50340,162477,20170319,12363,249,904,1090,1230,67.0,700,46900.0
50341,165742,20130411,12670,298,904,1090,1050,75.0,686,51450.0
50342,165762,20180905,12675,351,904,1090,1050,79.0,782,61778.0
